"","Protein.Group","Protein.Ids","Protein.Names","Genes","First.Protein.Description","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S1_S1.A1_3763.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S11_S1.A10_3772.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S12_S1.A11_3773.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S13_S1.A12_3774.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S14_S1.B1_3775.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S15_S1.B2_3776.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S18_S1.B4_3778.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S2_S1.A2_3764.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S20_S1.B6_3780.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S22_S1.B8_3782.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S23_S1.B9_3783.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S24_S1.B10_3784.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S25_S1.B11_3785.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S26_S1.B12_3786.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S27_S1.C1_3787.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S28_S1.C2_3788.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S29_S1.C3_3789.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S3_S1.A3_3765.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S30_S1.C4_3790.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S32_S1.C6_3792.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S35_S1.C9_3795.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S37_S1.C10_3796.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S38_S1.C11_3797.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S4_S1.A4_3766.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S5_S1.A5_3767.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S6_S1.A6_3768.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S7_S1.A7_3769.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S9_S1.A8_3770.d"
"4165","Q6KC79","Q6KC79","NIPBL_HUMAN","NIPBL","Nipped-B-like protein",9946.87,4865.92,7609.34,8322.37,9828.04,5809.65,8474.84,10652.6,8876.97,7759.91,8801.96,12467.6,6488.38,12211.1,12898.6,11126.2,9130.59,11564.4,8263.52,7430.37,8236.94,8915.96,7872.32,11388.2,10183.2,11662,10838.8,8453.25
"4166","Q6KCM7","Q6KCM7","SCMC2_HUMAN","SLC25A25","Calcium-binding mitochondrial carrier protein SCaMC-2",3419.35,NA,NA,1963.75,3286.13,1341.52,1709.25,2949.71,1813.94,2089.45,1977.02,5104.75,1716.91,2854.02,2705.36,2979.76,1972.2,3605.25,2673.07,2054.22,2359.48,2302.04,2095.88,3191.99,4007.74,3368.62,2932.32,2461.7
"4167","Q6L8Q7","Q6L8Q7","PDE12_HUMAN","PDE12","2',5'-phosphodiesterase 12",37497.2,25202.2,33903.4,32256.7,34462.1,42062.1,41712.1,31896.8,32071.3,35357.6,33166,36245.6,37906.7,35055.7,34278.8,34510.7,37162.7,34625.1,42832.7,30969.9,35457.3,38821.7,35148.5,32266.3,35514.4,35407.7,32224.1,34519.6
"4168","Q6MZP7","Q6MZP7","LIN54_HUMAN","LIN54","Protein lin-54 homolog",958.725,559.659,802.004,830.702,1600.82,872.976,1034.38,946.25,1018.5,1015.04,813.911,1335.46,785.016,1398.14,1059.25,1475.44,1127.81,1223.97,1117.46,859.416,704.163,787.744,1319.9,1116.1,650.855,1535.67,1429.11,828.859
"4169","Q6MZQ0","Q6MZQ0","PRR5L_HUMAN","PRR5L","Proline-rich protein 5-like",2896.58,1545.3,2170.95,NA,3476.64,NA,864.34,2204.68,NA,3683.31,1312.49,NA,NA,2511.06,1282.84,2202,1517.03,2304.59,1763.17,2816.27,NA,NA,3468.76,2217.27,2502.63,NA,2292.19,NA
"4170","Q6N043","Q6N043","Z280D_HUMAN","ZNF280D","Zinc finger protein 280D",1542.26,NA,508.228,1354.91,1718.63,1368.7,1706.1,2511.16,NA,1314.52,1847.65,2175.68,535.389,1743.5,1171.76,2089.97,1029.1,2159.02,1783.66,1254.09,1628.91,NA,997.206,2120.06,2930.56,1458.24,1403.27,1436.16
"4171","Q6N063","Q6N063","OGFD2_HUMAN","OGFOD2","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2",1980.94,1853.89,1138.92,2624.43,1774.61,1556.09,1475.24,1921.52,1267.2,892.686,742.192,1811.71,1466.99,1485.02,1200.73,928.328,754.195,1880.95,1419.7,1948.13,2118.85,1853.87,2908.41,900.627,2310.28,1682.86,2050.91,2231.89
"4172","Q6N069","Q6N069","NAA16_HUMAN","NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit",9654.44,8506.29,10690,9130.88,9551.7,7716.21,9067.18,10048.2,9674.15,8101.82,10113.1,9328.92,7866.53,9657.67,8739.57,8746.9,7806.7,8968.78,10320.7,9447.19,8755.54,8394.13,8992.06,10584.7,10563.6,7612.85,10603.3,9876.93
"4173","Q6N075","Q6N075","MFSD5_HUMAN","MFSD5","Molybdate-anion transporter",12566,13567,11464.7,14624.7,9870.71,12972.5,11466.3,10505.9,12147.5,10987.6,10232.7,12170,12948.2,10193.7,12642.7,8501.59,9910.82,10725.3,9797.18,15336.3,11803.2,10943.5,10361.5,12006,13531.9,11207.2,12388.6,11768.3
"4174","Q6NSJ0","Q6NSJ0","MYORG_HUMAN","MYORG","Myogenesis-regulating glycosidase",6167.12,8209.51,7236.33,7826.05,6479.19,7691.46,8194.03,5285.78,4650.6,9343.92,5798.3,4131.65,8285.55,4626.49,4612.81,6704.68,7331.22,5867.48,6955.9,6989.63,5836.38,7289.35,5062.25,3943.42,5074.34,3756.95,7799.07,9921.24
"4175","Q6NSJ2","Q6NSJ2","PHLB3_HUMAN","PHLDB3","Pleckstrin homology-like domain family B member 3",750.204,NA,1424.07,801.675,850.271,593.395,1004.33,1277.27,NA,NA,947.172,3812.58,NA,529.209,1117.68,1064.35,700.805,751.277,938.449,1068.9,578.158,534.259,616.653,708.295,932.643,3511.66,837.237,800.748
"4176","Q6NSJ5","Q6NSJ5","LRC8E_HUMAN","LRRC8E","Volume-regulated anion channel subunit LRRC8E",1729.53,5136.17,2926.47,2007.33,1685.7,NA,3323.61,NA,4054.17,1711.59,813.692,1051.35,2954.67,696.92,1511.93,886.798,1952.04,1672.92,1121.58,5656.35,3399.47,2110.08,432.973,NA,1132.25,NA,1310.38,3190.62
"4177","Q6NT04","Q6NT04","TIGD7_HUMAN","TIGD7","Tigger transposable element-derived protein 7",13124.5,NA,19622,NA,25548.2,11681.5,11333.6,20495.3,38476.4,36397.4,12988.4,7457.93,6912.01,19242.6,8569.39,14502.2,27096.1,12181.9,11449.7,26592.9,15064.7,20541.4,12394.9,27411,19811,NA,NA,29505.5
"4178","Q6NT16","Q6NT16","S18B1_HUMAN","SLC18B1","MFS-type transporter SLC18B1",9510.56,3381.04,3436.48,2998.77,7779.13,12498.2,2049.51,11152.5,4905.05,9064.61,8455.35,5476.49,1663.35,5046.08,5951.76,5001.39,4984.01,8545.1,9887.67,2668.29,2662.03,4871.1,13767.4,8895.34,10868.3,6712.89,10980.7,4445.75
"4179","Q6NT76","Q6NT76;P20823;P35680","HMBX1_HUMAN","HMBOX1","Homeobox-containing protein 1",8010.89,NA,2739.97,5363.44,6426.11,4180.99,3786.85,8027.83,4120.02,4738.02,6637.9,12686,4123.8,8918.92,12163,8809.38,5657.42,8467.48,5515.09,4426.81,5073.14,4209.56,5596.15,9310.85,6868.78,11528.9,6344.81,4937.88
"4180","Q6NTE8","Q6NTE8","MRNIP_HUMAN","MRNIP","MRN complex-interacting protein",4033.86,2713.23,3661.89,5139.17,3240.75,NA,4324.77,3941.37,3988.92,2834.72,4527.7,1366.81,1841.09,4332.31,3665.56,3321.69,4656.06,4239,3233.2,3082.67,2698.83,4372.19,4219.74,2442.85,2887.8,NA,3959.73,5457.26
"4181","Q6NTF9","Q6NTF9","RHBD2_HUMAN","RHBDD2","Rhomboid domain-containing protein 2",9919.35,14771,10796.5,9205.33,7981.03,5707.25,10320.2,9367.26,10317.2,9836.62,7745.8,9678.71,8897.35,8598.98,10259.7,8056.45,8845.65,8018.25,9877.8,11850.9,9947.39,8441.63,6245.31,10685.6,7417.14,6399.42,8741.78,9634.59
"4182","Q6NUK1","Q6NUK1","SCMC1_HUMAN","SLC25A24","Calcium-binding mitochondrial carrier protein SCaMC-1",178257,198685,150841,171148,198978,216532,136701,146137,162224,196941,193701,224630,131589,127125,201394,167086,170749,158544,150207,197150,158713,176011,184779,143907,210539,220332,180907,163889
"4183","Q6NUK4","Q6NUK4","REEP3_HUMAN","REEP3","Receptor expression-enhancing protein 3",17327.7,18953.9,19028.7,18281.5,18564.6,20209.5,19513.4,13659.4,19172.1,21839.7,15451.7,17862.2,17968.6,13833,14096.4,12643.1,15145.5,12396.4,17557.9,14438.8,17432.1,19090.6,18048.1,14462.7,13330.6,14897,13266.9,16968.9
"4184","Q6NUM9","Q6NUM9","RETST_HUMAN","RETSAT","All-trans-retinol 13,14-reductase",30414.6,31285.8,26372.9,32873.3,26646.9,27247.4,32081,11049.8,24573,32796.1,30725.6,28177.2,35640.2,20079.5,26513.7,25144.6,29684.2,29926.9,31078.9,35014,28607.1,31325.9,32522.8,11964.8,26857.6,36724.6,28732.5,24194.9
"4185","Q6NUQ1","Q6NUQ1","RINT1_HUMAN","RINT1","RAD50-interacting protein 1",4302.79,5229.39,5868.4,5584.82,4644.86,5966.71,5229.41,4644.25,4718.43,4812.33,5339.42,4390.06,5752.24,4398.95,4715.71,5294.04,5522.83,4280.35,5423.54,5405.14,5146.14,5026.77,5363.49,4847.99,4823.4,3625.8,4934.71,5621.93
"4186","Q6NUQ4","Q6NUQ4","TM214_HUMAN","TMEM214","Transmembrane protein 214",22550.4,32561.4,27762,30035.1,20900.8,20398.3,31219.8,23591.7,24607.9,19676.1,24671.7,22309,40302.9,21899.8,28177.1,17446.2,19751.3,21396.8,18539.7,29880.8,33602.1,30664.4,17560.3,24476.7,21835.1,19849.3,25697.5,29257.3
"4187","Q6NUS6","Q6NUS6","TECT3_HUMAN","TCTN3","Tectonic-3",5058.45,6708.6,5332.39,5969.6,4121.79,7440.65,3495.83,5420.59,4748.94,5213.23,6117.08,5008.84,6200.39,4538.29,6497.18,3857.87,4444.85,4380.13,4097.88,5377.56,3975.56,4990.26,6873.9,4623.46,4836.35,5056.92,5619.57,4573.83
"4188","Q6NUT3","Q6NUT3","MFS12_HUMAN","MFSD12","Major facilitator superfamily domain-containing protein 12",1178.76,NA,1178.8,1014.79,737.983,NA,731.773,302.668,753.381,630.966,1264.61,874.456,488.042,753.171,1467.44,1364.65,718.843,606.468,NA,NA,NA,584.685,NA,1085.35,NA,NA,NA,517.407
"4189","Q6NV74","Q6NV74","CRCDL_HUMAN","CRACDL","CRACD-like protein",1157.33,2519.33,1189.8,2132.92,2158.82,2572.35,1857.97,NA,1712.43,1009.38,910.793,NA,1226.92,NA,1893.64,944.448,2848,659.384,1458.02,NA,303.066,1283.89,1457.13,NA,973.161,NA,1411.02,2016.41
"4190","Q6NVY1","Q6NVY1","HIBCH_HUMAN","HIBCH","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",68937.9,62270.1,43188.5,37457.2,63112.6,65693.1,43209.7,61705.2,39785.8,50977.7,65442.1,98957.5,38273.8,62247.3,63513.2,63245.3,54365.2,58892.9,46669.8,54915.1,49497.2,52067.7,72383.7,64924.5,72450.8,105138,54035.3,64104.1
"4191","Q6NW29","Q6NW29","RWDD4_HUMAN","RWDD4","RWD domain-containing protein 4",13689.6,12619.7,16251.9,16560.7,12356.8,13381.2,16765.1,13563.4,13477.9,15730.6,12496.4,10271.5,18002.3,12465.4,13593.4,9315.27,11407.1,12886.3,14815.7,13695.8,16865.4,15537.8,15955.4,12176.2,13207.2,12863.7,12723.9,14635.7
"4192","Q6NW34","Q6NW34","NEPRO_HUMAN","NEPRO","Nucleolus and neural progenitor protein",6648.77,5706.74,7327.63,7669.13,6228.72,4791.2,6874.26,6505.79,7457.03,6485.34,4530.06,7147.16,7178.26,5210.03,8398.06,7229.68,7076.6,8070.99,7170.48,7186.84,6988.43,7158.06,5618.65,6316.47,6409.59,5519.33,7725.23,6316.29
"4193","Q6NXE6","Q6NXE6","ARMC6_HUMAN","ARMC6","Armadillo repeat-containing protein 6",16117.2,11068.9,14848.8,15039,14863.6,15418.6,15681.2,14072.1,13920.8,16965.5,18267.2,15513.2,10589,17538.7,16366,16527.1,17602.3,17540,18776.2,13473.5,13784.4,15997.9,17545.8,12564,14946,12615.3,15511.5,15863.7
"4194","Q6NXR4","Q6NXR4","TTI2_HUMAN","TTI2","TELO2-interacting protein 2",6913.4,5382.33,5470.13,5920.66,6418.37,6479.5,6749.77,7438.24,7112.98,6208.48,6227.9,6168.57,5892.06,6500.38,6521.5,5911.51,5488.74,5679.12,6598.29,5715.92,7101.16,6921.59,6854.46,7126.88,5457.13,5752.44,7099.08,6912.88
"4195","Q6NXT1","Q6NXT1","ANR54_HUMAN","ANKRD54","Ankyrin repeat domain-containing protein 54",25954.1,26728.9,26745.6,32511.1,33843.8,29328.5,29830.7,25562.7,24459.6,29447,37060,37289.7,29839.1,27224.8,34986.2,19062,18837.5,25281,27164.2,31450.5,29809.9,28667.6,25892.7,24111.9,29604,27872.2,30746.1,30260.1
"4196","Q6NXT4","Q6NXT4","ZNT6_HUMAN","SLC30A6","Zinc transporter 6",4286.95,5561.02,5739.02,5342.15,4835.34,4318.96,4936.21,6245.79,6285.42,4631.42,4280.2,5381.49,5283.74,4294.3,5170.7,4658.21,4788.71,4448.4,4135.38,6198.47,5540.94,5079.27,4074.51,6004.85,4235.88,3634.78,4758.61,5190.09
"4197","Q6NXT6","Q6NXT6","TAPT1_HUMAN","TAPT1","Transmembrane anterior posterior transformation protein 1 homolog",1962.66,2125.12,3349.08,3590.9,1983.92,2469.61,2863.24,1162.46,3445.16,2720.59,2141.58,2569.8,2643.01,2016.49,3197.86,1575.62,2878.21,2157.15,1065.86,2491.59,2569.28,2874.01,2016.34,2006.04,1925.71,3504.24,2334.17,2844.07
"4198","Q6NY19","Q6NY19","KANK3_HUMAN","KANK3","KN motif and ankyrin repeat domain-containing protein 3",14882.4,19161.7,16142.3,18212.3,25772.5,13199.7,14304,18530.2,12423.5,18022.4,19050.6,63235.6,8677.03,25423,46925.6,18602.1,26405.6,15266.5,15541.7,20771.5,16617.5,12714.3,18031.2,22253.3,22021.8,57631.3,23028.2,18654
"4199","Q6NYC1","Q6NYC1","JMJD6_HUMAN","JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6",13242.5,16407.8,11972.7,13444.9,11809.3,10935.7,22409.3,13830.2,12868.5,11283.5,12911.7,11883.2,17208.5,11937.9,12707.2,12243,11339.8,12537.5,12587.7,17455,16770.9,15320.8,11525.7,14530.9,10747.6,8947.3,11949,14173.5
"4200","Q6NYC8","Q6NYC8","PPR18_HUMAN","PPP1R18","Phostensin",61608.6,65022.8,87560,89142.5,86018.1,69868.2,73972.5,64795,82990.2,81109.2,71734.5,46962.6,91277.6,64539.4,75798.3,61855.5,83634.3,65231.4,71988.8,73868.1,86967.1,89581.3,60471.2,57138.4,60218.3,53069.1,73800,79730.4
"4201","Q6NZ67","Q6NZ67","MZT2B_HUMAN","MZT2B","Mitotic-spindle organizing protein 2B",2018.19,2436.59,2838,3921.63,4479.74,3023.34,3963.93,2602.12,5345.18,4826.01,4074.74,4891.7,605.112,4916.31,3368.86,5409.69,4387.21,4056.23,3596.82,592.075,3232.44,3746.72,3210.35,3995.47,2283.85,1425.73,3119.44,3454.55
"4202","Q6NZI2","Q6NZI2","CAVN1_HUMAN","CAVIN1","Caveolae-associated protein 1",571694,320110,392614,293721,534853,480886,363333,570073,328661,476054,593850,353396,216100,559354,388754,447674,507643,554429,595575,251969,312306,346359,663618,535511,663743,426277,577771,375468
"4203","Q6NZY4","Q6NZY4","ZCHC8_HUMAN","ZCCHC8","Zinc finger CCHC domain-containing protein 8",13737.6,8050.38,8378.51,11412.9,12778.5,7923.96,11550.9,14007.9,10750.2,12109.1,12001.9,14947.2,13105.2,15670.9,14658.5,15400.2,11726.9,16671.1,10804.1,12414.9,10823.8,12376.9,10634.5,13473.3,13418.6,13796.8,14425.1,12427
"4204","Q6NZY7","Q6NZY7","BORG3_HUMAN","CDC42EP5","Cdc42 effector protein 5",23349.6,20004,21124.6,22054.5,29949,28730.4,19727.5,23098.3,19653.8,30994.9,24648.8,25833.1,17931.8,27552.6,20192.3,23388.3,25794.5,20734.2,29184.8,22239.9,15162.8,18681.5,26911.8,23182.6,26074.4,28763.6,23252.7,30036.5
"4205","Q6P087","Q6P087","RUSD3_HUMAN","RPUSD3","Mitochondrial mRNA pseudouridine synthase RPUSD3",42689.2,36794.7,40552.7,46690.4,42661.6,40717,45415.5,42756,40615.1,46613.5,42119.8,50117.9,33435.2,37323.5,49681.7,34062.5,35993.7,39004.1,45158,43035.6,41074.3,41717.6,43980.1,48478.2,37928.1,47390.9,41277.1,41874.1
"4206","Q6P0Q8","Q6P0Q8","MAST2_HUMAN","MAST2","Microtubule-associated serine/threonine-protein kinase 2",2073.15,2956.57,2546.98,2734.43,2071.74,2972.3,2504.21,2439.35,2899.92,2870.98,1983.58,1688.58,2243.53,2159.07,2037.49,2394.77,2647.23,2730.41,2422.26,2534.41,3373.38,2891.23,2975.17,2264.82,2374.94,1180.25,1947.54,2924.99
"4207","Q6P158","Q6P158","DHX57_HUMAN","DHX57","Putative ATP-dependent RNA helicase DHX57",12603.2,12925.9,12865.4,13439,12498.6,11437.1,11669.4,11446.3,12639.8,11521.6,10164.7,10403.5,11989.2,11989.4,11390.4,11531.7,10470.8,12051.7,13680.7,12555.2,11018.7,12847.8,10583.2,11831.7,11356.8,9513.22,11845.5,10267.2
"4208","Q6P161","Q6P161","RM54_HUMAN","MRPL54","39S ribosomal protein L54, mitochondrial",31057.8,21262,27581.6,32445,35250.5,20597.1,39478.3,35936.2,36940.1,46747.8,33105,34208.4,19313.1,33518.1,34810.6,44505.6,34271.5,31843.4,29946.8,27937.3,28564,30156.1,28442.6,29826.3,40357.6,34457.7,37357.1,36142.2
"4209","Q6P179","Q6P179","ERAP2_HUMAN","ERAP2","Endoplasmic reticulum aminopeptidase 2",72142.5,49331.1,141379,2011.52,128162,105340,1610.25,1404.89,149560,175561,77155.6,43348.9,39514.1,59793.8,24777.3,1609.45,78440,58161,NA,NA,9722,1848.12,2759.24,2066.91,54738.9,29696.5,50817.6,1093.12
"4210","Q6P1A2","Q6P1A2","MBOA5_HUMAN","LPCAT3","Lysophospholipid acyltransferase 5",11035.6,15656,14982.4,17952,10979.9,14638.6,16559.8,9728.23,13635,11776.5,12254.9,12738.1,15126.9,9862.95,15520.8,11444.5,13700.7,11465.5,10641.8,14960.7,15188.5,12749.5,9183.54,11290.7,11642.1,12893.7,9936.75,12893.8
"4211","Q6P1J9","Q6P1J9","CDC73_HUMAN","CDC73","Parafibromin",25718.9,21824.1,21058.1,19742.1,23378.6,21127.2,21028.6,26617.2,18856.2,22116,26284.8,26650.3,23606.8,26331.4,26033.2,23960.1,20282,25315.9,25543.6,23661.5,21055.5,21618.7,26458,27445.6,25768.6,25596.9,27972.2,22574
"4212","Q6P1K2","Q6P1K2","PMF1_HUMAN","PMF1","Polyamine-modulated factor 1",4443.93,NA,4010.53,4546.86,4743.17,4730.51,5303.57,4971,3427.87,4686.72,4857.62,4798.94,3418.38,4719.23,5003.58,5208.15,5153.23,4941.77,5068.46,3918.53,4859.37,3361.28,4191.63,5483.57,5503.35,5236.28,4606.98,4435.86
"4213","Q6P1K8","Q6P1K8;Q13888","T2H2L_HUMAN","GTF2H2C","General transcription factor IIH subunit 2-like protein",599.379,NA,1553.68,928.825,457.73,NA,771.372,1557.59,639.776,874.52,718.341,936.732,359.15,1188.86,1027.28,1348.23,1364.57,783.69,751.609,527.029,625.136,982.728,295.801,1375.89,1228.86,214.309,1501.57,1044.85
"4214","Q6P1L5","Q6P1L5","F117B_HUMAN","FAM117B","Protein FAM117B",1992.67,3867.5,1239.04,1108.1,563.944,1533.31,976.254,1306.95,1969.92,919.119,NA,1977.87,1420.89,1877.01,2160.88,2254.15,1505.44,1867.17,1373.13,1264.77,568.279,555.185,1911.89,1975.05,1641.92,2449.37,1251.37,787.163
"4215","Q6P1L8","Q6P1L8","RM14_HUMAN","MRPL14","39S ribosomal protein L14, mitochondrial",33782.1,22070.3,26367.4,25727.4,32560.9,25418.4,30903.9,32866.5,29861.1,33051.8,29528.9,35534.8,21372.8,28356.8,26791.6,33138.5,28306.6,34610.8,31164.6,29343.9,26350.8,32406.6,30141.9,30299.2,33173.4,32677.1,27360.8,30437.6
"4216","Q6P1M0","Q6P1M0","S27A4_HUMAN","SLC27A4","Long-chain fatty acid transport protein 4",41868.1,50869.3,45886,52996.8,44697.2,46448.5,45131.6,36029,51712.6,53354.2,47058.1,53415.5,44424.2,35716.8,41868,33391.2,49959.9,37485.2,41744.1,50384,46124.4,45702.4,50537.5,40132.7,38781.4,58864,39667.4,49342.4
"4217","Q6P1N0","Q6P1N0","C2D1A_HUMAN","CC2D1A","Coiled-coil and C2 domain-containing protein 1A",23239.9,19784.4,20364.1,22799.2,24108.8,24232.7,26970.1,23321.8,23202.9,24974,22786.7,22607.6,22972,20817.3,23454.5,21250.2,23503.2,23828,24538.5,23936.8,23710.5,24776.2,24569.7,24443.3,24157.2,18465.2,23558,24342.1
"4218","Q6P1N9","Q6P1N9","TATD1_HUMAN","TATDN1","Deoxyribonuclease TATDN1",19285.4,14157.1,16917.8,15076.3,21459.8,18146.6,19094.4,21817.6,15973.6,18205.5,18563.6,17601.3,13011.5,21111.2,16453,22217.4,16934.3,21103.2,11801.5,15435.2,17562.1,18000.6,23960.9,20316.8,21178.9,14788,21684.5,18524.3
"4219","Q6P1Q0","Q6P1Q0","LTMD1_HUMAN","LETMD1","LETM1 domain-containing protein 1",9383.32,11365.6,10294.1,9871.93,10250,13604.8,9472.34,6313.63,11275.6,10465.8,9313.77,12191.3,6062.66,5813.98,8168.37,7270.4,5918.03,6779.44,6289.5,9874.37,9222.97,9262.02,10696.5,8165.91,9943.97,12418.1,9106.21,10385.8
"4220","Q6P1Q9","Q6P1Q9","MET2B_HUMAN","METTL2B","tRNA N(3)-methylcytidine methyltransferase METTL2B",1019.46,992.575,1055.22,1115.95,1485.48,997.562,1585.13,1416.28,1737.9,1313.65,1405.5,515.847,1344.46,924.945,1160.04,1362.38,1506.69,1178.26,1669.08,1123.61,1709.55,1347.38,849.914,1312.83,1064.75,477.571,1020.93,1465.54
"4221","Q6P1R3","Q6P1R3","MSD2_HUMAN","MSANTD2","Myb/SANT-like DNA-binding domain-containing protein 2",6281.07,3761.19,6401.87,6532.8,6801.4,4728.85,7438.86,6283.53,7125.51,6118.17,5618.13,5745.68,4693.76,7599.58,5346.88,5928.61,6439.07,7060.64,6693.18,5680.67,5816.95,6986.42,5571.53,6091.25,6056.7,4562.38,6143.22,6430.97
"4222","Q6P1R4","Q6P1R4","DUS1L_HUMAN","DUS1L","tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like",2567.34,2001.47,2726.17,3482.42,3315.91,3091.41,3367.36,2820.37,2577.5,3003.41,2232.07,2306.53,3333.81,2295.69,2772.09,2815.26,2864.12,3018.9,3181.08,1890.09,3643.13,3278.75,2631.38,3375.88,2457.32,1863.36,2773.22,3009.17
"4223","Q6P1X5","Q6P1X5","TAF2_HUMAN","TAF2","Transcription initiation factor TFIID subunit 2",2378.75,658.351,1680.64,1889.25,2655.01,1403.41,1547.25,3464.4,2348.82,1573.67,2216.7,2998.28,2115.97,2526.06,2595.7,3336.36,1998.52,2735.21,2520.71,1748.9,2556.84,2471.01,2168.32,2449.02,2801.28,2295.38,2636.61,2834.68
"4224","Q6P1X6","Q6P1X6","CH082_HUMAN","C8orf82","UPF0598 protein C8orf82",40163.3,23642.2,25517.3,26346.1,45152.1,35977.4,24243.6,36722.5,25368,31645.1,39218.5,42311.3,19539.6,32091.4,23604.1,40751.5,30790.6,40961.3,30590.3,29278.6,17195.1,30253.8,43830.7,35621.7,44564.6,43936.9,38155.3,38801.9
"4225","Q6P2C8","Q6P2C8","MED27_HUMAN","MED27","Mediator of RNA polymerase II transcription subunit 27",9767.54,5377.5,10655.5,12084.7,11046.9,8524.61,10273.9,11103,10733.6,10936.1,10182,9833.94,10805.7,11078.5,10192,11656.6,8643.44,11368,10913.5,11457.9,11918.7,9749.67,10427.1,11831.5,11845.7,8784.33,11876.2,9635.2
"4226","Q6P2E9","Q6P2E9","EDC4_HUMAN","EDC4","Enhancer of mRNA-decapping protein 4",29757.1,20619.9,26541.9,28806.3,29828,26010,30168.5,29490.4,28462.4,32778.6,28705.8,28410.2,26549.4,33714.5,31253.1,29973.5,30067.9,31696.6,30133.9,30282.3,32144.6,28294,23421.3,31578.1,29984.1,23030.8,29694.2,30539.4
"4227","Q6P2H3","Q6P2H3","CEP85_HUMAN","CEP85","Centrosomal protein of 85 kDa",1856.79,3257.45,3091.12,3653.81,1481.37,2588.45,1903.33,2246.46,2290.46,2409.59,2649.19,1785.18,3889.48,1566.84,2394.84,2144.67,3050.6,2170.11,3496.19,3528.08,2716.06,2835.07,2397.79,1816.09,1196.9,1066.28,2809.69,2791.47
"4228","Q6P2I3","Q6P2I3","FAH2B_HUMAN","FAHD2B","Fumarylacetoacetate hydrolase domain-containing protein 2B",6434.93,NA,NA,NA,7405.08,7958.26,NA,NA,NA,3996.54,NA,10033.6,NA,NA,7632.26,11566.1,NA,7273.9,7183.74,NA,6078.38,7279.74,NA,NA,9589.65,8820.6,8393.91,7592.72
